Movie Id,Gender,All Ages,<18,18-29,30-44,45+
tt0075147,Females,6.4,-,6.5,6.0,6.7
tt0245120,All,5.3,7.0,5.7,5.2,5.3
tt0245120,Males,5.2,-,5.9,5.2,5.3
tt0245120,Females,5.6,-,5.4,5.5,5.7
tt0077572,All,6.4,7.0,6.5,6.4,6.4
tt0077572,Males,6.4,8.0,6.5,6.4,6.4
tt0077572,Females,6.4,6.0,6.6,6.3,6.4
tt0098546,All,7.0,7.8,7.0,7.0,6.7
tt0098546,Males,6.9,7.8,7.0,7.0,6.8
tt0098546,Females,6.8,-,7.4,6.9,6.5
tt0456554,All,7.0,5.7,6.8,7.0,6.6
tt0456554,Males,7.0,5.7,6.8,7.0,6.6
tt0456554,Females,7.0,-,6.7,7.1,6.7
tt0120831,All,6.6,8.0,6.9,6.6,6.6
tt0120831,Males,6.6,-,6.9,6.5,6.6
tt0120831,Females,6.8,10.0,6.9,6.8,6.9
tt0064116,All,8.5,8.4,8.4,8.5,8.5
tt0064116,Males,8.5,8.4,8.5,8.5,8.5
tt0064116,Females,8.0,8.1,8.0,8.1,8.1
tt0227005,All,6.4,5.5,6.4,6.4,6.1
tt0227005,Males,6.4,5.5,6.4,6.5,6.2
tt0227005,Females,6.1,-,6.1,6.2,6.0
tt1182345,All,7.8,7.8,7.8,7.9,7.7
tt1182345,Males,7.9,7.8,7.9,7.9,7.7
tt1182345,Females,7.8,8.0,7.8,7.9,7.8
tt0415949,All,5.4,4.0,5.2,5.2,5.6
tt0415949,Males,5.3,4.0,5.1,5.1,5.5
tt0415949,Females,5.8,-,5.6,5.6,6.0
tt1529567,All,6.7,-,6.8,6.6,6.6
tt1529567,Males,6.6,-,6.9,6.6,6.6
tt1529567,Females,6.7,-,7.2,6.5,7.3
tt0120255,All,7.5,4.7,7.4,7.4,7.6
tt0120255,Males,7.5,8.0,7.4,7.4,7.6
tt0120255,Females,7.4,3.0,7.3,7.3,7.6
tt1588337,All,7.2,6.7,7.2,7.1,7.3
tt1588337,Males,7.2,6.5,7.2,7.1,7.2
tt1588337,Females,7.3,7.0,7.3,7.2,7.6
tt0914797,All,6.8,-,6.8,6.8,6.9
tt0914797,Males,6.7,-,6.7,6.7,6.8
tt0914797,Females,7.0,-,6.9,6.9,7.3
tt0084171,All,6.2,-,5.5,6.1,6.1
tt0084171,Males,6.1,-,6.1,6.2,6.1
tt0084171,Females,6.0,-,3.7,5.8,6.2
tt0110005,All,7.3,6.1,7.3,7.2,7.4
tt0110005,Males,7.2,7.3,7.2,7.2,7.4
tt0110005,Females,7.4,5.6,7.3,7.4,7.7
tt4337690,All,4.9,6.0,5.1,4.6,4.9
tt4337690,Males,4.6,6.0,5.0,4.5,4.7
tt4337690,Females,5.5,-,5.6,5.1,5.8
tt1531663,All,6.4,6.7,6.4,6.4,6.4
tt1531663,Males,6.5,6.8,6.5,6.5,6.4
tt1531663,Females,6.1,-,6.1,6.1,6.3
tt0120906,All,6.9,-,6.6,6.8,7.0
tt0120906,Males,6.9,-,6.6,6.8,7.0
tt0120906,Females,7.0,-,6.3,6.8,7.2
tt0361862,All,7.7,7.9,7.7,7.7,7.5
tt0361862,Males,7.7,7.8,7.7,7.7,7.5
tt0361862,Females,7.7,7.9,7.8,7.7,7.6
tt0102307,All,6.9,8.5,7.1,6.9,6.7
tt0102307,Males,6.8,8.5,7.2,6.9,6.7
tt0102307,Females,6.8,-,6.6,6.7,6.9
tt1216491,All,6.9,7.6,7.0,6.9,7.0
tt1216491,Males,6.9,8.2,7.0,6.9,6.9
tt1216491,Females,7.0,7.3,7.0,6.9,7.2
tt0935075,All,7.0,6.8,7.1,7.0,6.9
tt0935075,Males,7.0,7.0,7.2,7.0,6.9
tt0935075,Females,7.0,6.0,7.0,6.9,7.0
tt0320244,All,6.3,6.0,6.7,6.3,6.0
tt0320244,Males,6.0,-,6.2,6.1,5.9
tt0320244,Females,6.9,6.0,7.2,7.0,6.6
tt4062536,All,7.0,7.2,7.2,7.0,6.8
tt4062536,Males,7.0,7.3,7.2,7.0,6.8
tt4062536,Females,6.7,7.6,6.8,6.6,6.5
tt0422861,All,5.5,-,5.2,5.5,5.6
tt0422861,Males,5.5,-,5.1,5.6,5.6
tt0422861,Females,5.5,-,5.3,5.4,5.6
tt2800038,All,4.4,-,3.8,3.9,4.7
tt2800038,Males,4.3,-,3.6,3.9,4.7
tt2800038,Females,4.7,-,4.9,3.9,5.2
tt0115734,All,7.0,7.0,7.1,7.0,6.8
tt0115734,Males,7.0,7.3,7.1,7.0,6.8
tt0115734,Females,6.9,6.7,7.0,6.9,6.8
tt0115495,All,6.1,-,6.6,6.1,6.1
tt0115495,Males,6.1,-,6.4,6.1,6.1
tt0115495,Females,6.4,-,7.4,6.2,6.5
tt0459293,All,7.3,-,7.5,7.4,6.5
tt0459293,Males,7.3,-,7.5,7.3,6.4
tt0459293,Females,7.6,-,7.9,7.8,7.0
tt0896866,All,7.4,-,7.3,7.5,7.3
tt0896866,Males,7.4,-,7.3,7.5,7.3
tt0896866,Females,7.4,-,7.6,7.4,7.4
tt0081291,All,7.2,-,7.7,7.3,6.9
tt0081291,Males,7.2,-,7.6,7.4,6.9
tt0081291,Females,7.2,-,7.7,7.2,7.0
tt1465522,All,7.5,7.5,7.6,7.5,7.5
tt1465522,Males,7.5,7.7,7.6,7.5,7.5
tt1465522,Females,7.6,6.9,7.5,7.6,7.8
tt1150947,All,7.1,-,7.3,7.1,7.0
tt1150947,Males,7.0,-,7.2,7.1,6.9
tt1150947,Females,7.3,-,7.4,7.2,7.4
tt0039927,All,6.2,-,6.7,6.1,6.3
tt0039927,Males,6.2,-,6.3,5.9,6.2
tt0039927,Females,6.6,-,8.1,6.9,6.4
tt0126261,All,6.1,-,6.6,6.2,6.1
tt0126261,Males,6.1,-,6.1,6.1,6.1
tt0126261,Females,6.2,-,7.1,6.3,6.0
tt0357585,All,4.6,-,4.9,4.6,4.7
tt0357585,Males,4.6,-,4.8,4.6,4.7
tt0357585,Females,4.5,-,5.3,4.4,4.6
tt3567288,All,6.3,5.4,6.3,6.3,6.1
tt3567288,Males,6.2,5.4,6.3,6.3,6.1
tt3567288,Females,6.4,5.7,6.5,6.3,6.2
tt0937237,All,6.1,-,6.4,6.2,5.9
tt0937237,Males,6.1,-,6.4,6.2,5.8
tt0937237,Females,6.3,-,6.3,6.3,6.3
tt0305632,All,3.8,-,4.2,3.6,4.0
tt0305632,Males,3.7,-,4.1,3.4,3.9
tt0305632,Females,4.0,-,4.3,4.0,4.1
tt0830900,All,7.6,-,7.3,7.1,7.9
tt0830900,Males,7.2,-,6.6,6.6,7.5
tt0830900,Females,8.0,-,7.8,7.6,8.3
tt1519461,All,4.3,4.5,4.3,4.3,4.1
tt1519461,Males,4.2,4.8,4.2,4.2,4.1
tt1519461,Females,4.3,-,4.4,4.3,4.6
tt1437358,All,7.2,7.1,7.2,7.2,7.1
tt1437358,Males,7.2,7.5,7.2,7.2,7.1
tt1437358,Females,7.2,8.7,7.1,7.2,7.2
tt0465430,All,6.1,7.0,6.1,6.1,6.2
tt0465430,Males,6.1,7.0,6.2,6.1,6.2
tt0465430,Females,6.0,-,5.9,5.8,6.4
tt1079444,All,6.1,6.0,6.1,6.0,6.3
tt1079444,Males,6.0,6.0,6.0,5.9,6.1
tt1079444,Females,6.4,-,6.3,6.3,6.9
tt0488539,All,4.1,3.0,4.4,4.1,4.0
tt0488539,Males,4.1,3.0,4.4,4.1,4.0
tt0488539,Females,4.3,-,4.7,4.2,4.2
tt1131732,All,4.6,-,4.8,4.6,4.5
tt1131732,Males,4.4,-,6.0,4.4,4.4
tt1131732,Females,5.2,-,4.5,5.6,5.4
tt0491738,All,8.3,8.8,8.6,8.3,7.9
tt0491738,Males,8.2,9.6,8.6,8.2,7.8
tt0491738,Females,8.5,7.8,8.7,8.4,8.2
tt1798243,All,7.5,8.0,7.6,7.4,7.4
tt1798243,Males,7.4,8.0,7.6,7.4,7.4
tt1798243,Females,7.7,-,7.7,7.6,7.8
tt1460798,All,6.1,-,6.8,5.6,5.6
tt1460798,Males,6.0,-,7.2,5.7,5.4
tt1460798,Females,5.8,-,5.5,5.5,7.5
tt3703148,All,5.1,-,5.4,4.8,5.3
tt3703148,Males,5.0,-,5.4,4.8,5.3
tt3703148,Females,5.0,-,5.4,4.8,5.2
tt2063015,All,5.5,-,4.9,5.0,5.7
tt2063015,Males,5.2,-,4.8,4.7,5.4
tt2063015,Females,5.8,-,5.0,5.3,6.8
tt1274586,All,4.5,3.0,4.4,4.3,4.8
tt1274586,Males,4.5,3.0,4.4,4.3,4.7
tt1274586,Females,4.6,-,4.4,4.3,5.1
tt1554921,All,4.4,-,4.9,4.0,4.6
tt1554921,Males,4.2,-,4.4,3.8,4.5
tt1554921,Females,5.7,-,7.3,6.4,4.5
tt0077294,All,6.9,8.5,6.8,6.7,6.9
tt0077294,Males,6.9,9.0,6.8,6.7,6.9
tt0077294,Females,6.8,7.0,6.7,6.6,7.0
tt1717210,All,5.8,-,4.7,5.8,5.8
tt1717210,Males,5.8,-,5.3,5.8,6.0
tt1717210,Females,5.6,-,7.0,5.7,5.5
tt4453560,All,5.3,-,3.8,3.9,5.3
tt4453560,Males,5.0,-,4.5,4.0,5.3
tt4453560,Females,4.4,-,4.3,4.7,5.0
tt3838992,All,4.3,5.3,4.2,4.3,4.3
tt3838992,Males,4.3,1.0,4.1,4.3,4.3
tt3838992,Females,4.5,6.7,4.6,4.4,4.6
tt4511566,All,3.3,-,3.3,3.2,3.4
tt4511566,Males,3.3,-,3.3,3.1,3.5
tt4511566,Females,3.4,-,3.1,3.9,3.1
tt0284363,All,7.4,10.0,7.5,7.4,7.3
tt0284363,Males,7.4,10.0,7.5,7.4,7.3
tt0284363,Females,7.5,-,7.4,7.6,7.2
tt1244668,All,7.2,-,7.3,7.3,7.0
tt1244668,Males,7.2,-,7.3,7.3,7.0
tt1244668,Females,7.4,-,7.3,7.4,7.2
tt0117666,All,8.0,7.9,8.0,7.9,8.1
tt0117666,Males,8.0,8.0,8.0,7.9,8.0
tt0117666,Females,8.1,6.0,7.9,7.9,8.3
tt1687901,All,6.5,7.0,6.6,6.4,6.6
tt1687901,Males,6.4,7.0,6.5,6.4,6.5
tt1687901,Females,6.7,-,6.8,6.6,6.9
tt0450278,All,5.9,5.7,5.8,5.9,5.9
tt0450278,Males,5.9,6.1,5.9,5.9,5.9
tt0450278,Females,5.7,4.7,5.7,5.7,5.9
tt0423409,All,6.7,-,6.8,6.8,6.6
tt0423409,Males,6.8,-,6.8,6.9,6.5
tt0423409,Females,6.6,-,6.5,6.7,6.6
tt1675192,All,7.3,7.6,7.6,7.4,7.1
tt1675192,Males,7.4,7.6,7.6,7.4,7.1
tt1675192,Females,7.2,-,7.3,7.2,7.2
tt0095484,All,6.7,-,6.7,6.5,6.7
tt0095484,Males,6.5,-,6.6,6.4,6.6
tt0095484,Females,7.3,-,6.9,7.1,7.4
tt0446687,All,6.7,-,6.8,6.7,6.5
tt0446687,Males,6.5,-,6.7,6.5,6.4
tt0446687,Females,7.0,-,7.0,7.0,6.9
tt2980708,All,5.4,5.0,5.6,5.4,5.4
tt2980708,Males,5.4,5.0,5.6,5.4,5.4
tt2980708,Females,5.4,-,5.4,5.3,5.5
tt0092076,All,5.6,6.0,5.6,5.5,5.6
tt0092076,Males,5.6,5.7,5.7,5.5,5.6
tt0092076,Females,5.4,6.0,5.2,5.5,5.4
tt0070518,All,7.3,6.1,7.5,7.3,7.2
tt0070518,Males,7.3,6.1,7.5,7.3,7.2
tt0070518,Females,7.0,-,6.9,7.0,7.0
tt1602613,All,5.7,6.8,6.0,5.7,5.5
tt1602613,Males,5.8,7.0,6.1,5.8,5.5
tt1602613,Females,5.4,5.1,5.7,5.4,5.2
tt0451673,All,5.4,-,4.9,5.6,5.3
tt0451673,Males,5.4,-,5.1,5.7,5.3
tt0451673,Females,5.0,-,6.0,5.1,4.9
tt1547090,All,3.4,-,3.8,3.3,3.3
tt1547090,Males,3.2,-,3.8,3.2,3.3
tt1547090,Females,3.6,-,3.9,3.5,3.4
tt3099638,All,6.5,-,6.7,6.4,7.2
tt3099638,Males,6.2,-,6.5,5.9,7.0
tt3099638,Females,7.7,-,8.0,7.8,10.0
tt0377752,All,7.7,9.7,7.5,7.7,7.8
tt0377752,Males,7.6,10.0,7.5,7.6,7.7
tt0377752,Females,7.8,9.0,7.5,7.8,8.1
tt0903131,All,5.2,-,5.3,5.2,5.2
tt0903131,Males,5.1,-,5.1,5.1,5.2
tt0903131,Females,5.7,-,5.5,5.5,6.0
tt1646974,All,7.2,-,7.2,7.2,7.1
tt1646974,Males,7.2,-,7.2,7.2,7.1
tt1646974,Females,7.3,-,7.3,7.3,7.3
tt2091427,All,6.1,-,6.5,6.1,6.1
tt2091427,Males,6.1,-,6.4,6.0,6.0
tt2091427,Females,6.3,-,6.5,6.1,6.5
tt0379976,All,5.8,-,5.7,5.8,5.8
tt0379976,Males,5.7,-,5.6,5.6,5.7
tt0379976,Females,6.0,-,5.9,6.0,6.0
tt0839938,All,7.1,-,7.4,7.1,7.1
tt0839938,Males,7.1,-,7.4,7.1,7.0
tt0839938,Females,7.3,-,7.4,7.2,7.7
tt0087928,All,6.7,6.9,6.8,6.8,6.5
tt0087928,Males,6.7,7.0,6.8,6.8,6.5
tt0087928,Females,6.7,7.0,6.8,6.7,6.5
tt0080453,All,5.8,5.5,6.0,5.8,5.5
tt0080453,Males,5.7,5.8,5.8,5.7,5.4
tt0080453,Females,6.1,5.0,6.3,6.1,5.7
tt0109831,All,7.1,7.0,7.0,6.9,7.4
tt0109831,Males,7.1,7.2,7.0,6.9,7.3
tt0109831,Females,7.1,7.0,6.9,7.0,7.6
tt0083929,All,7.2,7.7,7.1,7.1,7.4
tt0083929,Males,7.2,7.9,7.1,7.1,7.4
tt0083929,Females,7.0,7.2,6.8,6.9,7.3
tt0049513,All,7.3,8.0,7.2,7.2,7.4
tt0049513,Males,7.3,8.0,7.2,7.2,7.4
tt0049513,Females,7.1,-,7.0,6.9,7.3
tt0307901,All,7.6,7.4,7.7,7.7,7.4
tt0307901,Males,7.6,8.2,7.7,7.7,7.4
tt0307901,Females,7.6,5.8,7.6,7.6,7.5
tt3516878,All,7.6,6.0,7.8,7.6,7.4
tt3516878,Males,7.4,-,7.6,7.5,7.2
tt3516878,Females,7.7,6.0,8.0,7.7,7.6
tt0115736,All,7.3,7.9,7.4,7.3,7.4
tt0115736,Males,7.3,8.2,7.4,7.3,7.4
tt0115736,Females,7.4,3.0,7.5,7.3,7.6
tt0180093,All,8.3,8.5,8.4,8.3,7.9
tt0180093,Males,8.3,8.6,8.4,8.3,7.9
tt0180093,Females,8.3,7.8,8.4,8.3,7.9
tt0038116,All,7.0,-,7.2,6.9,7.1
tt0038116,Males,6.9,-,7.0,6.7,6.9
tt0038116,Females,7.3,-,7.3,7.2,7.4
tt0120274,All,7.0,-,6.9,7.1,7.0
tt0120274,Males,7.0,-,6.9,7.0,6.9
tt0120274,Females,7.3,-,7.3,7.3,7.3
tt0091886,All,7.4,9.0,7.5,7.4,7.4
tt0091886,Males,7.4,-,7.5,7.4,7.4
tt0091886,Females,7.3,9.0,7.3,7.1,7.4
tt3014666,All,5.4,4.7,5.9,5.1,5.4
tt3014666,Males,5.1,4.7,5.7,4.9,5.1
tt3014666,Females,5.8,-,6.1,5.5,6.4
tt0246578,All,8.0,8.6,8.2,8.0,7.7
tt0246578,Males,8.0,8.5,8.2,8.0,7.7
tt0246578,Females,8.0,8.6,8.2,8.0,7.8
tt0461336,All,5.9,-,5.8,5.9,5.8
tt0461336,Males,5.8,-,5.7,5.8,5.8
tt0461336,Females,6.6,-,6.2,6.7,6.3
tt0119448,All,7.7,-,7.6,7.7,7.8
tt0119448,Males,7.7,-,7.6,7.7,7.7
tt0119448,Females,7.8,-,7.7,7.7,7.9
tt0283003,All,6.8,5.5,7.0,6.8,6.6
tt0283003,Males,6.8,5.5,6.9,6.8,6.6
tt0283003,Females,6.9,-,7.1,6.9,6.7
tt0808526,All,6.4,7.0,6.6,6.4,6.3
tt0808526,Males,6.4,7.0,6.6,6.4,6.4
tt0808526,Females,6.3,-,6.7,6.4,6.0
tt0451094,All,7.6,7.8,7.6,7.6,7.4
tt0451094,Males,7.5,7.9,7.6,7.5,7.4
tt0451094,Females,7.7,7.7,7.7,7.8,7.7
tt1653911,All,6.4,-,6.5,6.3,6.5
tt1653911,Males,6.3,-,6.1,6.1,6.5
tt1653911,Females,6.6,-,6.9,6.7,6.5
tt0291341,All,6.5,7.0,6.6,6.5,6.1
tt0291341,Males,6.5,7.0,6.6,6.5,6.1
tt0291341,Females,6.8,-,6.8,6.8,6.6
tt0796212,All,7.2,7.5,7.6,7.3,6.9
tt0796212,Males,7.2,7.5,7.6,7.3,6.9
tt0796212,Females,7.1,-,7.3,7.1,7.0
tt1629705,All,6.5,10.0,6.5,6.5,6.6
tt1629705,Males,6.5,-,6.6,6.5,6.6
tt1629705,Females,6.5,10.0,6.2,6.6,6.5
tt0300140,All,7.8,9.0,7.9,7.8,7.8
tt0300140,Males,7.8,9.0,7.9,7.8,7.8
tt0300140,Females,8.0,9.0,8.0,8.0,7.9
tt0838247,All,5.9,5.6,6.0,5.9,5.9
tt0838247,Males,5.9,6.0,5.9,5.9,5.9
tt0838247,Females,5.9,5.5,6.1,5.8,5.7
tt3683702,All,4.7,7.5,5.2,4.4,4.2
tt3683702,Males,4.6,7.5,5.2,4.4,4.1
tt3683702,Females,4.5,-,6.8,4.0,5.0
tt0073486,All,8.7,8.9,8.7,8.6,8.7
tt0073486,Males,8.7,8.9,8.7,8.7,8.7
tt0073486,Females,8.6,8.7,8.6,8.6,8.7
tt4386242,All,5.7,5.2,5.8,5.5,5.7
tt4386242,Males,5.5,6.0,5.6,5.4,5.7
tt4386242,Females,5.9,4.5,6.1,5.6,6.2
tt0075222,All,6.7,8.7,7.1,6.7,6.6
tt0075222,Males,6.7,8.7,7.0,6.7,6.6
tt0075222,Females,6.8,-,7.2,6.7,6.9
tt4387040,All,8.0,7.4,8.3,7.6,6.7
tt4387040,Males,7.9,7.3,8.3,7.7,6.7
tt4387040,Females,7.7,8.0,8.0,7.5,7.3
tt0088727,All,8.5,6.3,8.3,8.5,8.5
tt0088727,Males,7.8,3.0,7.2,7.7,8.1
tt0088727,Females,8.9,7.5,8.7,8.9,8.9
tt2295722,All,5.8,-,6.1,5.7,5.8
tt2295722,Males,5.7,-,6.1,5.7,5.8
tt2295722,Females,5.9,-,6.6,5.6,6.2
tt0857190,All,6.1,-,6.2,6.1,6.1
tt0857190,Males,6.1,-,6.2,6.1,6.1
tt0857190,Females,6.0,-,6.4,5.8,6.2
tt0203119,All,7.3,7.3,7.4,7.2,7.3
tt0203119,Males,7.3,7.4,7.5,7.2,7.3
tt0203119,Females,7.1,7.0,7.1,7.0,7.2
tt1291652,All,6.7,7.0,6.9,6.7,6.6
tt1291652,Males,6.7,7.0,6.9,6.7,6.6
tt1291652,Females,6.7,-,6.8,6.7,6.8
tt0298228,All,7.5,6.7,7.2,7.4,7.7
tt0298228,Males,7.4,7.0,7.0,7.3,7.6
tt0298228,Females,7.8,5.0,7.5,7.8,8.0
tt1532957,All,7.2,3.0,7.3,7.1,6.6
tt1532957,Males,7.1,3.0,7.3,7.1,6.5
tt1532957,Females,7.4,-,7.5,7.4,7.1
tt0381940,All,6.1,7.0,6.0,6.1,6.2
tt0381940,Males,6.2,6.0,6.0,6.1,6.2
tt0381940,Females,6.1,8.0,6.2,6.1,6.3
tt3332064,All,5.7,5.4,5.7,5.7,5.9
tt3332064,Males,5.6,5.0,5.5,5.6,5.9
tt3332064,Females,6.1,6.2,6.2,6.0,6.1
tt0475293,All,5.5,6.2,5.5,5.1,5.4
tt0475293,Males,5.0,5.8,5.1,4.8,5.3
tt0475293,Females,5.9,6.8,6.1,5.6,6.1
tt5574490,All,8.2,9.6,8.3,8.1,8.1
tt5574490,Males,8.0,7.0,8.2,8.0,8.0
tt5574490,Females,8.4,9.3,8.3,8.4,8.4
tt0119574,All,6.9,-,6.9,6.9,6.9
tt0119574,Males,6.9,-,7.1,6.9,6.9
tt0119574,Females,7.0,-,6.5,6.9,7.1
tt0403358,All,6.4,6.3,6.3,6.4,6.5
tt0403358,Males,6.4,6.3,6.2,6.4,6.5
tt0403358,Females,7.0,-,6.8,7.0,7.2
tt0104036,All,7.3,6.8,7.2,7.1,7.4
tt0104036,Males,7.2,7.0,7.2,7.1,7.4
tt0104036,Females,7.5,6.7,7.3,7.3,7.7
tt0084522,All,6.2,5.2,6.1,6.2,6.2
tt0084522,Males,6.2,6.7,6.1,6.2,6.3
tt0084522,Females,5.8,7.0,5.9,5.8,5.8
tt1134854,All,4.9,4.2,4.7,4.8,5.1
tt1134854,Males,4.9,5.0,4.7,4.8,5.1
tt1134854,Females,4.9,4.0,4.9,4.8,5.1
tt0063350,All,7.9,7.8,7.8,7.9,7.9
tt0063350,Males,7.9,7.9,7.8,7.9,7.9
tt0063350,Females,7.7,7.8,7.5,7.7,7.9
tt0335266,All,7.7,8.0,7.7,7.7,7.6
tt0335266,Males,7.8,8.1,7.8,7.8,7.6
tt0335266,Females,7.4,7.6,7.4,7.4,7.5
tt0075686,All,8.0,8.0,8.0,8.0,7.9
tt0075686,Males,8.0,8.1,8.1,8.0,8.0
tt0075686,Females,7.8,7.5,7.8,7.8,7.7
tt0044672,All,6.6,5.5,6.4,6.4,6.8
tt0044672,Males,6.6,5.5,6.3,6.3,6.8
tt0044672,Females,7.0,-,6.7,6.8,7.1
tt1528100,All,6.0,5.4,6.1,6.0,6.0
tt1528100,Males,6.0,5.8,6.1,6.0,6.0
tt1528100,Females,6.1,4.7,6.2,6.1,6.0
tt0285742,All,7.0,6.7,7.0,7.0,7.2
tt0285742,Males,7.1,6.7,7.0,7.0,7.2
tt0285742,Females,6.9,-,6.8,6.9,7.2
tt1881002,All,5.6,5.3,5.6,5.6,5.7
tt1881002,Males,5.6,4.6,5.7,5.6,5.6
tt1881002,Females,5.5,7.0,5.4,5.5,5.8
tt0113627,All,7.5,8.0,7.5,7.5,7.5
tt0113627,Males,7.5,8.4,7.6,7.5,7.5
tt0113627,Females,7.3,7.2,7.1,7.2,7.4
tt2081194,All,4.3,6.0,4.4,4.1,4.6
tt2081194,Males,4.3,6.0,4.2,4.1,4.6
tt2081194,Females,4.4,-,5.0,4.1,4.6
tt0089907,All,7.3,7.9,7.4,7.3,7.3
tt0089907,Males,7.3,7.2,7.4,7.3,7.3
tt0089907,Females,7.1,8.5,7.1,7.1,7.1
tt0071524,All,7.3,5.5,7.5,7.3,7.3
tt0071524,Males,7.3,5.0,7.4,7.3,7.3
tt0071524,Females,7.2,6.0,7.5,7.3,7.2
tt3181822,All,4.7,4.1,4.8,4.6,4.6
tt3181822,Males,4.6,3.6,4.6,4.6,4.6
tt3181822,Females,4.9,3.0,5.1,4.8,4.9
tt0049875,All,6.8,-,6.9,6.8,6.8
tt0049875,Males,6.8,-,6.7,6.8,6.8
tt0049875,Females,7.0,-,7.2,6.9,7.0
tt0830900,All,7.6,-,7.3,7.1,7.9
tt0830900,Males,7.2,-,6.6,6.6,7.5
tt0830900,Females,8.0,-,7.8,7.6,8.3
tt0842926,All,7.0,7.2,7.1,7.0,7.0
tt0842926,Males,7.1,7.7,7.1,7.0,7.0
tt0842926,Females,7.0,7.5,6.9,7.0,6.9
tt0096256,All,7.3,7.8,7.3,7.3,7.2
tt0096256,Males,7.3,8.0,7.3,7.3,7.2
tt0096256,Females,7.2,7.1,7.2,7.2,7.2
tt0057115,All,8.2,8.2,8.2,8.2,8.2
tt0057115,Males,8.2,8.2,8.2,8.2,8.2
tt0057115,Females,8.1,7.6,8.1,8.0,8.2
tt0399877,All,5.3,1.0,5.5,5.2,5.3
tt0399877,Males,5.1,1.0,5.2,5.1,5.2
tt0399877,Females,6.2,1.0,6.2,6.1,6.4
tt2034139,All,4.0,3.0,3.9,3.9,4.3
tt2034139,Males,4.0,3.0,3.8,3.9,4.2
tt2034139,Females,4.2,-,4.2,4.1,4.6
tt1065073,All,7.9,8.1,8.0,7.8,7.7
tt1065073,Males,7.9,8.5,8.1,7.9,7.7
tt1065073,Females,7.7,6.9,7.8,7.7,7.6
tt0457513,All,6.6,6.5,6.7,6.7,6.6
tt0457513,Males,6.6,6.7,6.7,6.6,6.6
tt0457513,Females,6.8,6.0,6.9,6.7,6.6
tt0133152,All,5.7,5.4,5.7,5.7,5.7
tt0133152,Males,5.7,5.5,5.6,5.7,5.7
tt0133152,Females,5.9,4.2,6.0,5.8,5.9
tt0290332,All,4.8,1.0,5.6,4.7,4.1
tt0290332,Males,4.7,-,5.6,4.7,4.1
tt0290332,Females,4.9,1.0,5.6,4.6,4.9
tt0199290,All,4.9,1.0,5.1,4.5,4.3
tt0199290,Males,4.5,-,5.0,4.5,4.2
tt0199290,Females,5.0,1.0,5.8,4.9,4.6
tt0318374,All,6.9,7.0,6.8,6.9,7.0
tt0318374,Males,6.9,7.0,6.8,6.9,7.0
tt0318374,Females,6.9,-,6.8,6.7,7.1
tt0055184,All,7.2,9.5,7.3,7.1,7.3
tt0055184,Males,7.2,10.0,7.3,7.1,7.3
tt0055184,Females,7.2,9.0,7.3,7.1,7.4
tt0448075,All,5.9,6.0,5.9,5.8,5.9
tt0448075,Males,5.8,-,5.9,5.8,5.9
tt0448075,Females,6.1,6.0,6.2,6.0,6.2
tt0110189,All,4.8,-,5.4,4.9,4.4
tt0110189,Males,4.7,-,5.4,4.9,4.3
tt0110189,Females,4.8,-,5.3,4.8,4.8
tt0872230,All,4.8,6.5,5.2,4.7,4.7
tt0872230,Males,4.7,6.0,4.9,4.6,4.7
tt0872230,Females,5.2,-,5.7,5.0,5.1
tt0464141,All,7.4,7.4,7.4,7.5,7.4
tt0464141,Males,7.4,7.3,7.3,7.4,7.4
tt0464141,Females,7.6,6.7,7.5,7.6,7.6
tt2828996,All,4.7,4.6,5.0,4.6,4.1
tt2828996,Males,4.7,4.5,5.0,4.6,4.1
tt2828996,Females,4.8,5.0,5.1,4.7,4.3
tt0292644,All,6.6,9.0,6.4,6.8,6.3
tt0292644,Males,6.7,8.0,6.5,6.8,6.3
tt0292644,Females,6.3,-,6.2,6.4,6.0
tt0065112,All,6.2,7.0,6.1,6.2,6.3
tt0065112,Males,6.2,7.0,6.1,6.2,6.3
tt0065112,Females,6.3,-,6.1,6.3,6.4
tt0454987,All,6.0,4.5,6.2,6.0,5.8
tt0454987,Males,5.9,4.5,6.2,5.9,5.8
tt0454987,Females,6.3,-,6.4,6.3,6.4
tt0113101,All,6.8,6.3,6.8,6.8,6.4
tt0113101,Males,6.7,6.7,6.7,6.8,6.4
tt0113101,Females,7.0,5.0,7.1,7.0,6.6
tt0274812,All,7.0,5.6,6.7,7.0,7.1
tt0274812,Males,6.8,5.2,6.5,6.8,7.1
tt0274812,Females,7.4,8.2,7.0,7.4,7.6
tt0360916,All,2.8,-,2.8,3.0,2.7
tt0360916,Males,2.9,-,3.0,3.0,2.7
tt0360916,Females,2.9,-,1.7,3.2,2.4
tt0096219,All,7.3,8.0,7.6,7.4,7.1
tt0096219,Males,7.3,8.0,7.6,7.4,7.1
tt0096219,Females,7.4,-,7.3,7.3,7.5
tt0118111,All,7.5,8.0,7.4,7.5,7.5
tt0118111,Males,7.4,8.0,7.4,7.4,7.4
tt0118111,Females,7.7,-,7.3,7.6,7.8
tt0188863,All,5.8,-,5.5,5.8,5.8
tt0188863,Males,5.7,-,5.4,5.7,5.7
tt0188863,Females,6.1,-,5.7,6.1,6.2
tt0796375,All,6.5,-,6.3,6.4,6.5
tt0796375,Males,6.5,-,6.3,6.4,6.5
