,City,Cuisine,Name,Locality,Address,Price range,Cost for two,Currency,User rating,Number of votes,Menu url,ID
286,Krakow,Sushi,77 Sushi,Stare Miasto,"Poselska 18, Stare Miasto, Kraków",4,150,zł,3.9,36,https://www.zomato.com/kraków/77-sushi-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400523
287,Krakow,"Polish, Grill",Bordo,Stare Miasto,"Gołębia 3, Stare Miasto, Kraków",2,74,zł,3.3,36,https://www.zomato.com/kraków/bordo-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528881
288,Krakow,"American, Burger",Hard Rock Cafe Kraków,Stare Miasto,"Plac Mariacki 9, Stare Miasto, Krakow 31-042",4,150,zł,3.8,22,https://www.zomato.com/kraków/hard-rock-cafe-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400256
289,Krakow,Jewish,Dawno Temu Na Kazimierzu,Kazimierz,"Szeroka 1, Kazimierz, Krakow",3,100,zł,3.8,12,https://www.zomato.com/kraków/dawno-temu-na-kazimierzu-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528411
290,Krakow,"Burger, American",Corner Burger,Kazimierz,"Dajwór 25, Kazimierz, Krakow",2,50,zł,3.9,30,https://www.zomato.com/kraków/corner-burger-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16529041
291,Krakow,Polish,Pod Baranem,Stare Miasto,"św. Gertrudy 21, Stare Miasto, Kraków",4,120,zł,3.9,25,https://www.zomato.com/kraków/pod-baranem-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400071
292,Krakow,"Steak, Burger",Rzeźnia,Kazimierz,"Bożego Ciała 14, Kazimierz, Kraków",3,80,zł,3.7,28,https://www.zomato.com/kraków/rze-nia-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400141
293,Krakow,Polish,Czarna Kaczka,Stare Miasto,"Poselska 22, Stare Miasto, Kraków 31-002",3,80,zł,3.9,15,https://www.zomato.com/kraków/czarna-kaczka-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528961
294,Krakow,"Cafe, European",Bococa Bistro,Krowodrza,"Pl. Inwalidów 7, Krowodrza, Kraków",2,60,zł,3.9,20,https://www.zomato.com/kraków/bococa-bistro-krowodrza/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400814
295,Krakow,"Finger Food, Cafe, Drinks Only",Mleczarnia,Kazimierz,"Meiselsa 17 i 20, Kazimierz, Kraków",2,40,zł,3.8,21,https://www.zomato.com/kraków/mleczarnia-kazimierz/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400133
296,Krakow,"Italian, Pizza",Papryczki 5,Stare Miasto,"Mikołajska 5, Stare Miasto, Kraków",4,140,zł,3.3,33,https://www.zomato.com/kraków/papryczki-5-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400504
297,Krakow,Healthy Food,Veganic,Stare Miasto,"Dolnych Młynów 10, Stare Miasto, Kraków",3,80,zł,3.9,17,https://www.zomato.com/kraków/veganic-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10401407
298,Krakow,Cafe,Cafe Bar Magia,Stare Miasto,"Pl. Mariacki 3, Stare Miasto, Krakow",2,50,zł,3.5,21,https://www.zomato.com/kraków/cafe-bar-magia-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,10400597
299,Krakow,"Sushi, Japanese",Zen Sushi,Stare Miasto,"św. Tomasza 29, Stare Miasto, Kraków",4,150,zł,3.9,25,https://www.zomato.com/kraków/zen-sushi-stare-miasto/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16528631
300,Prague,Cafe,Cacao,Nové Město,"V Celnici 4, Nové Město, Praha 1",2,380,Kč,4.3,201,https://www.zomato.com/cacaoprague/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507326
301,Prague,Czech,Lokál,Staré Město,"Dlouhá 33, Staré Město, Praha 1",3,550,Kč,4.4,311,https://www.zomato.com/praha/lokál-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506246
302,Prague,"Czech, Cafe",Café Louvre,Nové Město,"Národní 22, Nové Město, Praha 1",4,800,Kč,4.3,384,https://www.zomato.com/praha/café-louvre-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505933
303,Prague,Czech,Naše maso,Staré Město,"Dlouhá 39, Staré Město, Praha 1",2,300,Kč,4.9,202,https://www.zomato.com/praha/naše-maso-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521490
304,Prague,"Burger, American",Palanda,Nové Město,"Zlatnická 11, Nové Město, Praha 1",3,630,Kč,4.5,269,https://www.zomato.com/praha/palanda-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507043
305,Prague,"Burger, American, Grill",Peter's Burger Pub,Karlín,"Pernerova 10, Karlín, Praha 8",3,550,Kč,4.2,297,https://www.zomato.com/praha/peters-burger-pub-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506740
306,Prague,"Czech, French, Mediterranean",Café Imperial,Nové Město,"Hotel Imperial, Na Poříčí 15, Nové Město, Praha 1",4,1250,Kč,4.8,217,https://www.zomato.com/praha/café-imperial-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507072
307,Prague,Burger,Meat & Greet,Nové Město,"Senovážné náměstí 994/2, Nové Město, Praha 1",4,800,Kč,4.7,173,https://www.zomato.com/praha/meat-greet-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16522037
308,Prague,"Pizza, Italian",Marina Ristorante,Staré Město,"Alšovo nábřeží, Staré Město, Praha 1",4,845,Kč,4.5,178,https://www.zomato.com/praha/marina-ristorante-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16516177
309,Prague,"Czech, Grill",T-Anker,"OD Kotva, Staré Město","OD Kotva, 5. patro, náměstí Republiky 656/8, Staré Město, Praha 1",3,600,Kč,4.1,140,https://www.zomato.com/praha/t-anker-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506904
310,Prague,Burger,Dish fine burger bistro,Vinohrady,"Římská 29, Vinohrady, Praha 2",3,600,Kč,4.5,303,https://www.zomato.com/praha/dish-fine-burger-bistro-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506649
311,Prague,Cafe,Můj šálek kávy,Karlín,"Křížíkova 105, Karlín, Praha 8",2,300,Kč,4.6,187,https://www.zomato.com/praha/můj-šálek-kávy-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16509186
312,Prague,"Pizza, Italian",Pizza Nuova,Staré Město,"Revoluční 1, Staré Město, Praha 1",4,1140,Kč,4.3,179,https://www.zomato.com/praha/pizza-nuova-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506006
313,Prague,"Cafe, Desserts",Monolok,Vinohrady,"Moravská 1540/18, Vinohrady, Praha 2",3,400,Kč,4.2,120,https://www.zomato.com/praha/monolok-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521454
314,Prague,"Crepes, French, Cafe",Marthy's Kitchen,Vinohrady,"Francouzská 13, Vinohrady, Praha 2",3,500,Kč,4.3,124,https://www.zomato.com/praha/marthys-kitchen-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16512484
315,Prague,"Italian, Seafood, Fresh Fish",Wine food market,Smíchov,"Strakonická 1, Smíchov, Praha 5",3,500,Kč,4.4,138,https://www.zomato.com/praha/wine-food-market-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16509899
316,Prague,"Czech, Grill, Burger",Odpočívadlo,Smíchov,"Na Bělidle 40, Smíchov, Praha 5",3,550,Kč,4.2,140,https://www.zomato.com/praha/odpočívadlo-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505924
317,Prague,"Steak, Grill, Czech",Kredenc,Žižkov,"Seifertova 6, Žižkov, Praha 3",3,670,Kč,4.1,145,https://www.zomato.com/praha/kredenc-žižkov-praha-3/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507522
318,Prague,"Sushi, Thai, Asian",Coa,Staré Město,"Revoluční 1, Staré Město, Praha 1",3,700,Kč,4.1,130,https://www.zomato.com/praha/coa-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506815
319,Prague,Czech,Šenkovna,Nové Město,"Sokolská 60, Nové Město, Praha 2",3,600,Kč,4.3,100,https://www.zomato.com/praha/šenkovna-nové-město-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505917
320,Prague,Mexican,Fiesta,Dejvice,"Václavkova 2, Dejvice, Praha 6",3,600,Kč,4.0,101,https://www.zomato.com/praha/fiesta-dejvice-praha-6/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505937
321,Prague,"Burger, American, Grill",Bejzment,Smíchov,"Lesnická 8, Smíchov, Praha 5",3,600,Kč,4.4,170,https://www.zomato.com/praha/bejzment-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16508716
322,Prague,"Italian, Fresh Fish, Cafe",Pasta Fresca,Staré Město,"Celetná 11, Staré Město, Praha 1",4,980,Kč,4.7,126,https://www.zomato.com/praha/pasta-fresca-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506538
323,Prague,"Healthy Food, Burger",Delmart,Smíchov,"Nádražní 25, Smíchov, Praha 5",2,300,Kč,4.4,127,https://www.zomato.com/praha/delmart-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521798
324,Prague,Czech,Lidová jídelna,Nové Město,"Těšnov 5, Nové Město, Praha 1",2,220,Kč,4.4,100,https://www.zomato.com/praha/lidová-jídelna-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506215
325,Prague,"Mediterranean, Mexican, Fresh Fish",Jiná krajina,Nové Město,"Řeznická 4, Nové Město, Praha 1",3,600,Kč,4.3,83,https://www.zomato.com/praha/jiná-krajina-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506026
326,Prague,Cafe,Café Savoy,Malá Strana,"Vítězná 5, Malá Strana, Praha 5",4,1100,Kč,4.4,128,https://www.zomato.com/praha/café-savoy-malá-strana-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16511100
327,Prague,Cafe,The Farm,Bubeneč,"Korunovační 17, Bubeneč, Praha 7",3,400,Kč,4.3,106,https://www.zomato.com/praha/the-farm-bubeneč-praha-7/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16509642
328,Prague,"Healthy Food, Asian, Mexican",Maitrea,Staré Město,"Týnská ulička 1064/6, Staré Město, Praha 1",4,800,Kč,4.5,93,https://www.zomato.com/praha/maitrea-1-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16517165
329,Prague,"Grill, Seafood, Mediterranean",Nejen Bistro,Karlín,"Křižíkova 24, Karlín, Praha 8",3,600,Kč,4.5,97,https://www.zomato.com/praha/nejen-bistro-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,17887543
330,Prague,Czech,Mincovna,Staré Město,"Staroměstské náměstí 930/7, Staré Město, Praha 1",4,800,Kč,4.4,100,https://www.zomato.com/praha/mincovna-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507496
331,Prague,Czech,Kravín,Vinohrady,"Náměstí Míru 109/18, Vinohrady, Praha 2",3,750,Kč,4.1,117,https://www.zomato.com/praha/kravín-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506957
332,Prague,"Burger, Mexican",Tom's Burger restaurant,Vinohrady,"Anny Letenské 16, Vinohrady, Praha 2",3,500,Kč,4.0,156,https://www.zomato.com/praha/toms-burger-restaurant-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521732
333,Prague,Cafe,EMA espresso bar,Nové Město,"Na Florenci 3, Nové Město, Praha 1",2,350,Kč,4.7,117,https://www.zomato.com/praha/ema-espresso-bar-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16509309
334,Prague,Healthy Food,Lehká hlava - vegetariánská restaurace,Staré Město,Boršov 280/2,3,700,Kč,4.6,109,https://www.zomato.com/praha/lehká-hlava-vegetariánská-restaurace-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507457
335,Prague,"Italian, French, Czech",Oblaca,Žižkov,"Mahlerovy sady 1, Žižkov, Praha 3",4,1230,Kč,4.3,103,https://www.zomato.com/oblaca/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506767
336,Prague,"Czech, French",Lavande,Smíchov,"Lidická 2, Smíchov, Praha 5",4,880,Kč,4.5,105,https://www.zomato.com/lavande/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507605
337,Prague,Czech,Hybernia,Nové Město,"Hybernská 7, Nové Město, Praha 1",3,750,Kč,4.0,98,https://www.zomato.com/praha/hybernia-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506886
338,Prague,Cafe,La Bohème Café,Vinohrady,"Sázavská 32, Vinohrady, Praha 2",2,300,Kč,4.6,80,https://www.zomato.com/praha/la-bohème-café-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510432
339,Prague,"Burger, Steak, American",T.G.I. Friday's,Smíchov,"Nádražní 110, Smíchov, Praha 5",4,1000,Kč,4.6,129,https://www.zomato.com/praha/t-g-i-fridays-1-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506064
340,Prague,Czech,Prostor,Smíchov,"Lidická 25, Smíchov, Praha 5",3,550,Kč,4.2,101,https://www.zomato.com/praha/prostor-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507599
341,Prague,"Belgian, Fresh Fish, Seafood",Bruxx,Vinohrady,"Náměstí Míru 9, Vinohrady, Praha 2",4,1200,Kč,4.3,126,https://www.zomato.com/praha/bruxx-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510160
342,Prague,"Cafe, Czech, Italian",Cafe ~ cafe,Staré Město,"Rytířská 10, Staré Město, Praha 1",3,650,Kč,4.1,123,https://www.zomato.com/praha/cafe-cafe-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510131
343,Prague,Cafe,Styl & Interier,Nové Město,"Vodičkova 35, Nové Město, Praha 1",2,360,Kč,4.4,95,https://www.zomato.com/praha/styl-interier-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521792
344,Prague,"Czech, Bakery",Eska,Karlín,"Pernerova 49, Karlín, Praha 8",4,1100,Kč,4.5,72,https://www.zomato.com/praha/eska-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18163255
345,Prague,Vietnamese,Gao Den,Stodůlky,"Tlumačovská 26a, Stodůlky, Praha 5",3,650,Kč,4.6,94,https://www.zomato.com/praha/gao-den-stodůlky-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507573
346,Prague,"Vietnamese, Asian",Deli Viet,Nové Město,"Opletalova 20, Nové Město, Praha 1",3,500,Kč,3.9,88,https://www.zomato.com/praha/deli-viet-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521499
347,Prague,Czech,Hadovka restaurant,Hadovka,"Evropská 2588/33a, Dejvice, Praha 6",2,300,Kč,3.9,100,https://www.zomato.com/praha/hadovka-restaurant-dejvice-praha-6/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506461
348,Prague,Cafe,Místo,Dejvice,"Bubenečská 284/12, Prague, Dejvice, Praha 6",2,360,Kč,4.6,91,https://www.zomato.com/praha/místo-dejvice-praha-6/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,17984486
349,Prague,"Pizza, Italian",Nominanza,Žižkov,"Táboritská 23, Žižkov, Praha 3",3,650,Kč,4.3,105,https://www.zomato.com/praha/nominanza-žižkov-praha-3/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16513818
350,Prague,Czech,Vinohradský parlament,Vinohradský parlament,"Korunní 1, Vinohrady, Praha 2",3,700,Kč,4.2,155,https://www.zomato.com/praha/vinohradský-parlament-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510163
351,Prague,"Desserts, Cafe",IF Café,Vinohrady,"Tylovo náměstí 2, Vinohrady, Praha 2",2,300,Kč,4.5,81,https://www.zomato.com/praha/if-café-1-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521743
352,Prague,Czech,Gate Restaurant,Karlín,"Sokolovská 31, Karlín, Praha 8",3,700,Kč,3.9,101,https://www.zomato.com/praha/gate-restaurant-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506013
353,Prague,"Ice Cream, Cafe",Angelato,Malá Strana,"Újezd 24, Malá Strana, Praha 1",2,300,Kč,4.9,131,https://www.zomato.com/praha/angelato-malá-strana-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16511989
354,Prague,"Pizza, Italian",Modrá Zahrada,Staré Město,"Národní 37, Staré Město, Praha 1",3,600,Kč,3.2,94,https://www.zomato.com/praha/modrá-zahrada-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505960
355,Prague,"Czech, Mediterranean, Grill",Lavička,Žižkov,"Seifertova 77, Žižkov, Praha 3",3,600,Kč,4.4,102,https://www.zomato.com/praha/lavička-žižkov-praha-3/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506844
356,Prague,"Cafe, Vietnamese",Cafefin,Vinohrady,"Náměstí Jiřího z Poděbrad 1407/4, Vinohrady, Praha 2",3,400,Kč,4.2,57,https://www.zomato.com/praha/cafefin-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18462405
357,Prague,Czech,Potrefená husa Národní,Staré Město,"Národní 39, Staré Město, Praha 1",4,850,Kč,4.1,73,https://www.zomato.com/praha/potrefená-husa-národní-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506585
358,Prague,Burger,Motoburger,Holešovice,"Komunardů 30, Holešovice, Praha 7",3,660,Kč,3.9,102,https://www.zomato.com/praha/motoburger-holešovice-praha-7/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506093
359,Prague,"Czech, Hungarian",Husinec,Nové Město,"Mezibranská 13, Nové Město, Praha 1",4,800,Kč,4.0,66,https://www.zomato.com/praha/husinec-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521942
360,Prague,Czech,Pivovar Lužiny,"OC Lužiny, Stodůlky","OC Lužiny, 2. patro, Archeologická 1, Stodůlky, Praha 5",3,550,Kč,3.8,122,https://www.zomato.com/praha/pivovar-lužiny-stodůlky-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507520
361,Prague,Cafe,Kavárna co hledá jméno,Smíchov,"Stroupežnického 493/10, Smíchov, Praha 5",2,250,Kč,4.4,72,https://www.zomato.com/praha/kavárna-co-hledá-jméno-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18314112
362,Prague,Fast Food,Mr. HotDoG,Holešovice,"Kamenická 24, Holešovice, Praha 7",2,250,Kč,4.4,77,https://www.zomato.com/praha/mr-hotdog-holešovice-praha-7/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16522041
363,Prague,"Tapas, Grill, Burger",Hoffa,Nové Město,"Senovážné náměstí 22, Nové Město, Praha 1",3,600,Kč,3.8,60,https://www.zomato.com/praha/hoffa-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506782
364,Prague,"Burger, Italian",Sweet & Pepper Days,Vinohrady,"Anglická 19, Vinohrady, Praha 2",3,550,Kč,3.9,74,https://www.zomato.com/praha/sweet-pepper-days-vinohrady-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507029
365,Prague,"Czech, Grill",U Fleků,Nové Město,"Křemencova 11, Nové Město, Praha 1",3,700,Kč,4.0,89,https://www.zomato.com/praha/u-fleků-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507333
366,Prague,Czech,U Bansethů,Nusle,"Táborská 49, Nusle, Praha 4",3,450,Kč,4.4,100,https://www.zomato.com/praha/u-bansethů-nusle-praha-4/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510668
367,Prague,Czech,Lokál U Bílé Kuželky,Malá Strana,"Míšeňská 66/12, Malá Strana, Praha 1",3,700,Kč,4.5,96,https://www.zomato.com/praha/lokál-u-bílé-kuželky-malá-strana-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506245
368,Prague,"Burger, Grill",Presto meat market,Karlín,"Vítkova 11, Karlín, Praha 8",3,400,Kč,4.6,75,https://www.zomato.com/praha/presto-meat-market-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16520713
369,Prague,"Czech, French",Krystal Bistro,Karlín,"Sokolovská 101, Karlín, Praha 8",4,800,Kč,4.4,69,https://www.zomato.com/praha/krystal-bistro-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506262
370,Prague,Healthy Food,Plevel,Vršovice,"Krymská 2, Vršovice, Praha 10",3,550,Kč,3.9,71,https://www.zomato.com/praha/plevel-vršovice-praha-10/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506839
371,Prague,"Cafe, Desserts",Cafe Letka,Holešovice,"Letohradská 44, Holešovice, Praha 7",2,250,Kč,4.3,44,https://www.zomato.com/praha/cafe-letka-holešovice-praha-7/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18175229
372,Prague,Steak,Charleston,Karlín,"Křižíkova 55, Karlín, Praha 8",3,650,Kč,4.1,94,https://www.zomato.com/praha/charleston-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506909
373,Prague,Cafe,Café Neustadt,Nové Město,"Karlovo náměstí 1/23, Nové Město, Praha 2",2,230,Kč,3.8,81,https://www.zomato.com/praha/café-neustadt-nové-město-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507113
